B11,B2,B3,B4,B8,NDBI,NDVI,NDWI,label,year,SAVI,BSI,UI,predicted_label
2858.47256996689,1454.37755040625,1647.1658591634,1607.10647005717,3586.12836292506,-0.113104922258519,0.382991158475198,-0.368717392899204,0,2024,0.5715603385160328,-0.06047987958537201,-0.11290936406075368,1
2459.68241047246,1258.9502708396,1419.51874811916,1279.1268582606,3845.8696358712,-0.21625184344585,0.496599607852206,-0.456765903054452,0,2024,0.7511690176403221,-0.15446267712928838,-0.21983598187926065,1
2532.19763767679,1334.30932891965,1502.50510081251,1402.55022569966,3630.53052964188,-0.175113156469761,0.438249167456001,-0.409390140494303,0,2024,0.6639350034002922,-0.11574603536362103,-0.17822186248447852,1
3185.73520914836,1504.21241348179,1743.90469455311,1820.71671682214,3389.98287691844,-0.0340038925584785,0.301215280482657,-0.318539346700475,0,2024,0.45170007362063636,0.011338312851371254,-0.03106089176828578,3
3524.49339452302,1502.01730364128,1782.48335841107,1814.4277008727,3500.48414083659,0.0025589056401862,0.318272049148802,-0.324412655179062,0,2024,0.4758022022114003,0.03253127406995617,0.003417698286660911,3
2470.61235329521,1365.25923863978,1587.9983147758,1459.48686427926,2859.39148359916,-0.0459099887551187,0.271847689518241,-0.231088406338596,2,2024,0.48614794997322974,-0.03612023751045997,-0.07294162297085316,1
3151.06849232621,1488.77791152573,1773.76280469455,1658.59822449593,3759.81500150466,-0.0782624933004288,0.368934046757172,-0.340361071263901,0,2024,0.5816341827343281,-0.04363838401084158,-0.08808519340860814,3
3136.81665663557,1650.40991573879,1896.65653024375,1917.09826963587,3313.62473668371,-0.0184140439544338,0.253835373932115,-0.257634714101668,1,2024,0.40043976294666633,0.00897192316081284,-0.027410229667579077,3
3534.55938910623,1664.51117965693,1950.88061992175,1993.0526331628,3565.57124586217,0.001528621540932,0.272472396923379,-0.281985561365768,0,2024,0.42430749347912855,0.027657375675984565,-0.0043677867845424885,3
3505.16868793259,1505.600677099,1830.19235630454,1806.6590430334,3801.42526331628,-0.0389390694280209,0.354480492970347,-0.347630938789872,0,2024,0.5334945802698909,0.0004521948130475444,-0.04054646766473905,3
3524.12458621727,1560.78071020162,1835.22622630153,1899.50258802287,3646.37612097502,-0.0149023206039141,0.312726522674179,-0.327158079649682,0,2024,0.47243623937494483,0.020362594419489687,-0.017049232647746205,3
3524.95030093289,1473.39980439362,1747.43162804694,1742.75085765874,3749.67893469756,-0.030477217641333,0.363294419993905,-0.361579266218707,0,2024,0.548048533179388,0.00425348924824034,-0.030892108241609127,3
3859.66903400541,1530.31414384592,1820.27896479085,1883.85898284682,3796.25305446885,0.0087911193076207,0.33562157527133,-0.350039416287594,0,2024,0.5049792326230707,0.03766551329804166,0.008283258215497072,3
3816.7949410609,1534.21684675835,1826.19889216328,1875.41178236192,3681.00218292949,0.0189100448459075,0.324085073633333,-0.335541412282769,0,2024,0.4873902345380877,0.04373054692569868,0.01811102059522514,3
3363.71570701394,1357.66404442387,1736.29368017452,1451.66728366497,4908.94493290143,-0.186846343618321,0.543384710274145,-0.477168016121801,0,2024,0.8152531031206902,-0.13095353171490745,-0.18678745486449658,3
3272.54890366567,1373.57790076175,1745.42710744497,1523.72126593998,4785.91601784436,-0.186327232482602,0.514876825130138,-0.463480150747015,0,2024,0.7754652407375113,-0.12442981959307325,-0.18779843666492113,3
2648.62833283177,1275.39646403851,1530.7859313873,1308.92317183268,4224.7777008727,-0.215256155819894,0.504434851149368,-0.447734939038324,0,2024,0.7903185833263616,-0.16310714796995934,-0.22931125562961296,1
2222.01686728859,1236.40296418898,1374.09273247065,1241.66184170929,3572.38447186277,-0.231468369744933,0.482006318872747,-0.44232605972461,0,2024,0.7261502367055573,-0.16260069288513235,-0.23304695783670948,1
3170.27750526632,1732.99034005416,1980.21462533854,1946.96169124285,4005.5063797773,-0.112664385987498,0.351957947840044,-0.338118123325863,0,2024,0.5187020988460502,-0.05722850372466595,-0.11639548903525859,1
3551.53733072524,1605.52250978031,1885.74128799277,1903.67016250376,4078.9952452603,-0.0689243802446985,0.361934110174708,-0.36495921688945,0,2024,0.5453614268963034,-0.020584911808954165,-0.06912465273984303,3
3472.92709900691,1605.76215768883,1869.63329822449,1908.01551309058,3770.90079747216,-0.0399985800430012,0.326451376591633,-0.333686138884662,0,2024,0.4920097020138143,0.0003978261621271434,-0.04113483957978666,3
3553.57288594643,1722.16628046945,1996.99047547396,2215.84846524225,3470.46841709298,0.013663693587634,0.222546480544493,-0.269353062870782,0,2024,0.3309285258721573,0.0526166488349566,0.011831432257878274,3
3084.19423713511,1596.18684923262,1817.1009479386,1967.70117363827,3245.35219681011,-0.027261718725906,0.247343727168179,-0.281745273496413,0,2024,0.36759507356744253,0.02126221845900282,-0.025461217696534016,3
2534.46974119771,1282.8400842612,1458.47651218778,1374.01266927475,3507.52639181462,-0.164356876861936,0.437068198456347,-0.411067740632733,0,2024,0.6555192500028262,-0.10137939825200179,-0.16104887014083175,1
2450.92293108636,1216.05732771591,1386.50397231417,1227.24277761059,3918.32640686126,-0.227522922323746,0.518053269496131,-0.47303838043279,0,2024,0.7844094782200817,-0.16524367156789443,-0.23038876293195093,1
2696.39742702377,1260.43457718928,1428.42016250376,1326.95349082154,3746.42803189888,-0.164102890489604,0.474715744812022,-0.445318727376953,0,2024,0.715273266702169,-0.10891344798319914,-0.16297672683665917,1
3475.37914535058,1600.53048450195,1821.01931989166,1937.47157688835,3430.42460126391,0.0051053942170008,0.279161842546631,-0.304705856280733,0,2024,0.41715057202319333,0.03656671174222346,0.006509675880770371,3
2539.3513842913,1455.25707192296,1639.16169124285,1615.56295516099,2921.23624736683,-0.0534325935564946,0.258056926301951,-0.246693506860837,0,2024,0.43164663622307187,-0.02597214770418916,-0.06993475589724567,1
2789.30552211856,1529.62284080649,1747.56962082455,1839.03830875714,3237.29712609088,-0.0592716838491858,0.251843807609531,-0.266168232271848,0,2024,0.4131290550810216,-0.01474957372187,-0.07433567967276261,1
